#minQ, maxQ, frac[0-10], deriv[0-10] 
20, 30, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
30, 40, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
40, 50, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
50, 60, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
60, 70, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
70, 80, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
80, 90, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
90, 100, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
100, 110, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
110, 120, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
120, 130, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
130, 140, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
140, 150, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
150, 160, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
160, 170, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
170, 180, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
180, 190, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
190, 200, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
200, 210, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
210, 220, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
220, 230, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
230, 240, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
240, 250, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
250, 260, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
260, 270, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
270, 280, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
280, 290, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
290, 300, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
300, 310, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
310, 320, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
320, 330, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
330, 340, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
340, 350, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
350, 360, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
360, 370, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
370, 380, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
380, 390, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
390, 400, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
400, 410, 0, 0, 0, 0.00690856, 0.563787, 0.347054, 0.0667223, 0.0115308, 0.0026366, 0.000819779, 0, 0, 0, -0.00429596, -0.0201888, 0.018722, 0.00481189, 0.000759584, 0.000137885, 3.44327e-05
